station_id,CallSign,longitude,latitude,time,AtmosphericPressure,WindDirection,WindSpeed,Gust,WaveHeight,WavePeriod,MeanWaveDirection,Hmax,AirTemperature,DewPoint,SeaTemperature,salinity,RelativeHumidity,SprTp,ThTp,Tp,QC_Flag
,,degrees_east,degrees_north,UTC,mb,degrees_true,kn,kn,m,s,degrees_true,m,degree_C,degree_C,degree_C,PSU,percent,degrees,degrees_true,s,
M2,62091,-5.4302,53.4836,2019-11-30T00:00:00Z,1019.482,140.0,11.385,15.654,0.586,3.164,149.0,0.703,8.75,NaN,12.441,NaN,64.844,32.344,156.094,2.813,0.0
M3,62092,-10.548261,51.215956,2019-11-30T00:00:00Z,1007.324,110.0,24.477,33.3,2.344,4.922,128.0,3.281,10.898,NaN,10.859,NaN,87.891,28.125,116.719,5.742,0.0
M4,62093,-9.999136,54.999967,2019-11-30T00:00:00Z,1017.48,117.0,18.073,22.343,1.758,4.922,68.0,2.109,7.871,NaN,10.781,NaN,NaN,61.875,357.188,9.609,0.0
M5,62094,-6.704336,51.690425,2019-11-30T00:00:00Z,1015.125,121.0,21.062,26.754,1.563,4.57,127.0,1.875,10.654,NaN,11.865,NaN,85.547,36.563,105.469,5.508,0.0
M6,62095,-15.88135,53.07482,2019-11-30T00:00:00Z,1006.978,112.0,19.809,29.145,3.359,6.094,NaN,4.531,10.752,NaN,11.758,NaN,91.113,67.148,143.438,6.797,0.0
M2,62091,-5.4302,53.4836,2019-11-30T01:00:00Z,1018.652,130.0,12.523,15.939,NaN,NaN,NaN,NaN,8.604,NaN,12.422,NaN,67.188,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T01:00:00Z,1006.738,109.0,24.193,30.739,NaN,NaN,NaN,NaN,10.947,NaN,10.859,NaN,89.063,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T01:00:00Z,1017.48,116.0,17.504,22.058,NaN,NaN,NaN,NaN,8.115,NaN,10.84,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T01:00:00Z,1014.514,122.0,21.062,26.754,1.563,4.453,127.0,2.109,10.459,NaN,11.865,NaN,84.375,22.5,109.688,5.039,0.0
M6,62095,-15.88135,53.07482,2019-11-30T01:00:00Z,1007.174,113.0,20.493,31.308,3.203,6.211,NaN,4.844,11.24,NaN,11.777,NaN,85.742,61.875,111.094,7.031,0.0
M3,62092,-10.548261,51.215956,2019-11-30T02:00:00Z,1006.299,108.0,24.05,31.308,NaN,NaN,NaN,NaN,11.045,NaN,10.859,NaN,89.063,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T02:00:00Z,1017.676,111.0,18.358,23.481,NaN,NaN,NaN,NaN,7.969,NaN,10.879,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T02:00:00Z,1014.722,131.0,20.872,27.893,1.875,4.688,121.0,2.813,10.703,NaN,11.836,NaN,83.984,23.906,102.656,5.391,0.0
M6,62095,-15.88135,53.07482,2019-11-30T02:00:00Z,1007.564,102.0,21.517,31.194,3.984,6.563,NaN,6.094,10.947,NaN,11.777,NaN,87.598,60.469,108.281,7.5,0.0
M2,62091,-5.4302,53.4836,2019-11-30T02:00:00Z,1018.506,120.0,13.946,17.646,NaN,NaN,NaN,NaN,8.799,NaN,12.422,NaN,69.531,NaN,NaN,NaN,0.0
M2,62091,-5.4302,53.4836,2019-11-30T03:00:00Z,1019.043,116.0,12.381,15.939,0.703,3.516,129.0,0.82,8.506,NaN,12.422,NaN,72.656,39.375,122.344,3.75,0.0
M3,62092,-10.548261,51.215956,2019-11-30T03:00:00Z,1005.029,100.0,25.473,34.866,3.047,5.625,120.0,4.805,10.85,NaN,10.879,NaN,91.797,30.938,118.125,6.68,0.0
M4,62093,-9.999136,54.999967,2019-11-30T03:00:00Z,1017.92,103.0,17.219,22.912,1.875,5.156,80.0,2.578,7.773,NaN,10.898,NaN,NaN,29.531,118.125,5.273,0.0
M5,62094,-6.704336,51.690425,2019-11-30T03:00:00Z,1014.294,125.0,22.58,28.652,1.875,4.688,111.0,2.578,10.801,NaN,11.807,NaN,84.375,26.719,111.094,5.391,0.0
M6,62095,-15.88135,53.07482,2019-11-30T03:00:00Z,1008.59,98.0,21.062,31.877,3.672,6.563,NaN,5.0,11.094,NaN,11.699,NaN,83.301,63.984,157.5,7.5,0.0
M5,62094,-6.704336,51.690425,2019-11-30T04:00:00Z,1013.44,120.0,22.2,29.6,2.188,4.922,114.0,3.047,10.801,NaN,11.777,NaN,85.156,22.5,108.281,6.094,0.0
M6,62095,-15.88135,53.07482,2019-11-30T04:00:00Z,1008.443,95.0,19.696,30.625,4.219,6.914,NaN,7.5,11.045,NaN,11.66,NaN,86.328,57.305,101.25,8.086,0.0
M2,62091,-5.4302,53.4836,2019-11-30T04:00:00Z,1018.945,118.0,12.239,16.65,NaN,NaN,NaN,NaN,8.555,NaN,12.363,NaN,66.016,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T04:00:00Z,1004.053,104.0,26.612,35.72,NaN,NaN,NaN,NaN,10.947,NaN,10.898,NaN,91.406,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T04:00:00Z,1018.066,104.0,17.789,23.623,NaN,NaN,NaN,NaN,7.627,NaN,10.898,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T05:00:00Z,1012.781,116.0,23.529,32.636,2.656,5.273,117.0,3.281,10.801,NaN,11.807,NaN,84.766,26.719,112.5,6.563,0.0
M6,62095,-15.88135,53.07482,2019-11-30T05:00:00Z,1008.931,90.0,20.265,30.511,3.672,6.68,NaN,5.781,10.996,NaN,11.641,NaN,84.375,58.008,150.469,7.617,0.0
M2,62091,-5.4302,53.4836,2019-11-30T05:00:00Z,1018.896,111.0,12.239,16.081,NaN,NaN,NaN,NaN,8.701,NaN,12.031,NaN,60.156,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T05:00:00Z,1003.662,98.0,26.185,34.012,NaN,NaN,NaN,NaN,10.85,NaN,10.898,NaN,92.188,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T05:00:00Z,1017.969,98.0,18.358,22.77,NaN,NaN,NaN,NaN,7.432,NaN,10.859,NaN,NaN,NaN,NaN,NaN,0.0
M2,62091,-5.4302,53.4836,2019-11-30T06:00:00Z,1018.506,105.0,12.523,16.508,0.938,3.984,91.0,1.523,8.896,NaN,12.129,NaN,64.844,28.125,80.156,4.57,0.0
M3,62092,-10.548261,51.215956,2019-11-30T06:00:00Z,1003.613,95.0,27.466,36.004,3.633,6.328,105.0,5.625,10.801,NaN,10.898,NaN,92.578,28.125,104.063,7.969,0.0
M4,62093,-9.999136,54.999967,2019-11-30T06:00:00Z,1017.871,99.0,18.216,23.196,1.875,5.273,77.0,2.93,7.822,NaN,10.859,NaN,NaN,25.313,98.438,5.391,0.0
M5,62094,-6.704336,51.690425,2019-11-30T06:00:00Z,1012.744,113.0,23.339,31.118,2.656,5.391,114.0,3.516,10.752,NaN,11.807,NaN,84.766,25.313,112.5,7.383,0.0
M6,62095,-15.88135,53.07482,2019-11-30T06:00:00Z,1010.006,89.0,19.126,29.487,4.063,6.914,NaN,5.625,10.752,NaN,11.523,NaN,83.789,61.523,106.875,8.789,0.0
M2,62091,-5.4302,53.4836,2019-11-30T07:00:00Z,1018.848,122.0,11.385,15.512,NaN,NaN,NaN,NaN,8.945,NaN,12.266,NaN,60.938,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T07:00:00Z,1003.027,89.0,27.181,37.712,NaN,NaN,NaN,NaN,10.947,NaN,10.918,NaN,91.797,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T07:00:00Z,1017.969,103.0,18.073,23.054,NaN,NaN,NaN,NaN,8.018,NaN,10.84,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T07:00:00Z,1012.524,115.0,23.339,30.17,2.813,5.625,110.0,3.516,10.801,NaN,11.807,NaN,85.156,19.688,109.688,7.148,0.0
M6,62095,-15.88135,53.07482,2019-11-30T07:00:00Z,1010.787,84.0,18.329,28.803,3.906,6.797,NaN,5.625,10.654,NaN,11.504,NaN,83.008,67.5,112.5,8.789,0.0
M2,62091,-5.4302,53.4836,2019-11-30T08:00:00Z,1018.848,101.0,11.954,14.943,NaN,NaN,NaN,NaN,8.799,NaN,12.285,NaN,68.75,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T08:00:00Z,1004.248,93.0,26.327,37.0,NaN,NaN,NaN,NaN,10.947,NaN,10.918,NaN,92.578,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T08:00:00Z,1018.359,101.0,18.358,24.05,NaN,NaN,NaN,NaN,7.773,NaN,10.84,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T08:00:00Z,1012.708,116.0,22.77,29.411,2.656,5.625,114.0,3.516,10.752,NaN,11.777,NaN,83.594,28.125,111.094,7.383,0.0
M6,62095,-15.88135,53.07482,2019-11-30T08:00:00Z,1012.349,87.0,16.622,26.868,4.297,7.266,NaN,7.344,10.703,NaN,11.66,NaN,83.398,54.141,112.5,8.438,0.0
M2,62091,-5.4302,53.4836,2019-11-30T09:00:00Z,1019.189,104.0,12.523,16.081,1.172,4.102,134.0,1.758,9.043,NaN,12.285,NaN,68.75,54.844,168.75,5.156,0.0
M3,62092,-10.548261,51.215956,2019-11-30T09:00:00Z,1005.225,88.0,25.331,34.297,4.336,6.68,122.0,5.742,11.045,NaN,10.938,NaN,92.188,25.313,123.75,8.555,0.0
M4,62093,-9.999136,54.999967,2019-11-30T09:00:00Z,1018.994,104.0,16.793,21.346,1.992,5.391,63.0,2.578,7.822,NaN,10.82,NaN,NaN,54.844,330.469,13.125,0.0
M5,62094,-6.704336,51.690425,2019-11-30T09:00:00Z,1013.342,106.0,25.236,33.395,3.281,5.977,110.0,4.922,10.361,NaN,11.836,NaN,85.156,14.063,109.688,7.383,0.0
M6,62095,-15.88135,53.07482,2019-11-30T09:00:00Z,1013.131,76.0,17.874,28.12,4.063,7.148,NaN,5.313,10.654,NaN,11.797,NaN,82.715,53.086,158.906,8.789,0.0
M2,62091,-5.4302,53.4836,2019-11-30T10:00:00Z,1019.531,120.0,13.092,15.796,NaN,NaN,NaN,NaN,8.75,NaN,12.305,NaN,69.922,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T10:00:00Z,1005.859,89.0,25.616,34.581,NaN,NaN,NaN,NaN,11.143,NaN,10.938,NaN,91.406,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T10:00:00Z,1019.58,103.0,16.366,21.346,NaN,NaN,NaN,NaN,7.773,NaN,10.84,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T10:00:00Z,1013.782,106.0,25.236,33.395,2.969,5.859,101.0,5.391,10.264,NaN,11.865,NaN,85.547,16.875,101.25,8.086,0.0
M6,62095,-15.88135,53.07482,2019-11-30T10:00:00Z,1014.498,70.0,16.622,25.16,3.984,7.031,NaN,5.313,10.801,NaN,11.836,NaN,83.984,61.172,116.719,8.438,0.0
M2,62091,-5.4302,53.4836,2019-11-30T11:00:00Z,1019.873,113.0,12.95,16.223,NaN,NaN,NaN,NaN,8.75,NaN,12.344,NaN,67.578,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T11:00:00Z,1007.178,81.0,25.9,33.87,NaN,NaN,NaN,NaN,11.24,NaN,10.918,NaN,88.672,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T11:00:00Z,1020.264,98.0,16.081,20.635,NaN,NaN,NaN,NaN,7.822,NaN,10.879,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T11:00:00Z,1013.782,101.0,25.426,33.395,2.969,5.859,105.0,5.156,10.264,NaN,11.865,NaN,85.547,21.094,105.469,7.852,0.0
M6,62095,-15.88135,53.07482,2019-11-30T11:00:00Z,1015.719,63.0,16.053,25.046,4.141,7.148,NaN,5.625,10.605,NaN,11.855,NaN,85.938,61.875,135.0,9.023,0.0
M2,62091,-5.4302,53.4836,2019-11-30T12:00:00Z,1019.922,114.0,12.239,15.512,1.406,4.336,143.0,1.992,8.896,NaN,12.402,NaN,66.016,33.75,160.313,5.508,0.0
M5,62094,-6.704336,51.690425,2019-11-30T12:00:00Z,1013.489,99.0,25.616,33.206,3.125,5.859,104.0,3.984,10.117,NaN,11.865,NaN,83.984,19.688,101.25,7.266,0.0
M6,62095,-15.88135,53.07482,2019-11-30T12:00:00Z,1016.793,58.0,16.166,23.566,4.063,7.266,NaN,5.313,10.605,NaN,11.836,NaN,85.449,61.172,118.125,8.789,0.0
M3,62092,-10.548261,51.215956,2019-11-30T12:00:00Z,1007.764,85.0,23.908,32.731,4.102,6.563,127.0,5.625,11.289,NaN,10.918,NaN,88.281,28.125,132.188,8.203,0.0
M4,62093,-9.999136,54.999967,2019-11-30T12:00:00Z,1020.361,101.0,16.081,20.635,1.875,5.508,35.0,2.344,7.773,NaN,10.918,NaN,NaN,47.813,324.844,12.07,0.0
M3,62092,-10.548261,51.215956,2019-11-30T13:00:00Z,1008.447,72.0,29.743,39.704,NaN,NaN,NaN,NaN,11.24,NaN,10.938,NaN,88.281,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T13:00:00Z,1020.703,106.0,14.658,19.496,NaN,NaN,NaN,NaN,8.164,NaN,10.898,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T13:00:00Z,1013.696,93.0,25.616,34.724,2.969,5.742,100.0,4.688,10.068,NaN,11.836,NaN,83.984,23.906,88.594,6.914,0.0
M6,62095,-15.88135,53.07482,2019-11-30T13:00:00Z,1017.623,60.0,15.597,24.705,3.594,6.914,NaN,5.0,10.85,NaN,11.777,NaN,83.789,44.297,146.25,9.258,0.0
M2,62091,-5.4302,53.4836,2019-11-30T13:00:00Z,1019.873,105.0,11.242,15.369,NaN,NaN,NaN,NaN,9.092,NaN,12.402,NaN,63.672,NaN,NaN,NaN,0.0
M2,62091,-5.4302,53.4836,2019-11-30T14:00:00Z,1019.434,90.0,9.819,13.946,NaN,NaN,NaN,NaN,9.092,NaN,12.383,NaN,66.406,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T14:00:00Z,1009.082,81.0,26.612,40.274,NaN,NaN,NaN,NaN,11.289,NaN,10.898,NaN,85.938,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T14:00:00Z,1020.85,103.0,13.235,16.935,NaN,NaN,NaN,NaN,8.457,NaN,10.879,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T14:00:00Z,1013.757,94.0,25.236,32.826,2.969,5.742,98.0,4.453,10.02,NaN,11.777,NaN,84.375,18.281,94.219,7.266,0.0
M6,62095,-15.88135,53.07482,2019-11-30T14:00:00Z,1018.16,70.0,14.345,21.176,3.281,6.914,NaN,5.938,10.85,NaN,11.816,NaN,83.594,55.898,139.219,9.258,0.0
M2,62091,-5.4302,53.4836,2019-11-30T15:00:00Z,1019.629,88.0,11.385,14.658,1.172,4.453,107.0,1.641,9.092,NaN,12.383,NaN,66.406,57.656,85.781,6.563,0.0
M3,62092,-10.548261,51.215956,2019-11-30T15:00:00Z,1010.059,72.0,21.062,28.604,4.102,6.68,118.0,6.211,11.191,NaN,10.898,NaN,87.891,35.156,112.5,8.086,0.0
M4,62093,-9.999136,54.999967,2019-11-30T15:00:00Z,1020.996,92.0,10.104,13.804,1.758,5.742,45.0,2.578,8.457,NaN,10.82,NaN,NaN,36.563,336.094,10.898,0.0
M5,62094,-6.704336,51.690425,2019-11-30T15:00:00Z,1013.77,93.0,24.098,33.016,3.281,6.094,101.0,5.391,10.215,NaN,11.748,NaN,83.984,18.281,102.656,7.852,0.0
M6,62095,-15.88135,53.07482,2019-11-30T15:00:00Z,1018.844,59.0,13.32,19.923,3.438,7.031,NaN,5.0,10.801,NaN,11.816,NaN,83.398,51.68,122.344,9.609,0.0
M2,62091,-5.4302,53.4836,2019-11-30T16:00:00Z,1020.068,84.0,12.666,16.223,NaN,NaN,NaN,NaN,9.238,NaN,12.383,NaN,71.094,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T16:00:00Z,1011.035,69.0,23.623,33.585,NaN,NaN,NaN,NaN,10.654,NaN,10.918,NaN,91.016,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T16:00:00Z,1021.143,89.0,10.246,13.519,NaN,NaN,NaN,NaN,8.457,NaN,10.84,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T16:00:00Z,1014.526,92.0,26.564,34.534,2.969,5.508,103.0,4.453,10.264,NaN,11.719,NaN,82.031,30.938,102.656,7.969,0.0
M6,62095,-15.88135,53.07482,2019-11-30T16:00:00Z,1020.504,41.0,13.092,18.899,3.594,7.266,NaN,5.313,10.654,NaN,11.758,NaN,80.957,58.359,137.813,10.43,0.0
M2,62091,-5.4302,53.4836,2019-11-30T17:00:00Z,1020.703,83.0,13.804,18.927,NaN,NaN,NaN,NaN,8.848,NaN,11.973,NaN,76.563,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T17:00:00Z,1011.816,79.0,23.054,31.166,NaN,NaN,NaN,NaN,10.557,NaN,10.898,NaN,92.188,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T17:00:00Z,1021.729,69.0,10.958,14.373,NaN,NaN,NaN,NaN,8.262,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T17:00:00Z,1014.99,95.0,24.098,34.154,2.969,5.742,101.0,4.219,10.361,NaN,11.748,NaN,82.031,29.531,105.469,7.734,0.0
M6,62095,-15.88135,53.07482,2019-11-30T17:00:00Z,1020.748,53.0,13.434,19.809,3.828,7.734,NaN,5.469,10.801,NaN,11.621,NaN,82.324,49.219,136.406,9.609,0.0
M2,62091,-5.4302,53.4836,2019-11-30T18:00:00Z,1021.143,77.0,13.946,18.5,1.523,4.805,83.0,2.227,8.75,NaN,12.012,NaN,80.859,26.719,78.75,5.977,0.0
M3,62092,-10.548261,51.215956,2019-11-30T18:00:00Z,1013.818,56.0,20.066,27.181,3.867,6.563,97.0,5.742,10.654,NaN,10.898,NaN,91.016,37.969,84.375,9.258,0.0
M4,62093,-9.999136,54.999967,2019-11-30T18:00:00Z,1022.607,74.0,9.535,12.096,1.758,6.094,28.0,2.227,8.457,NaN,10.82,NaN,NaN,32.344,355.781,10.898,0.0
M5,62094,-6.704336,51.690425,2019-11-30T18:00:00Z,1015.771,97.0,23.718,30.929,3.281,5.977,110.0,4.453,10.166,NaN,11.777,NaN,80.859,35.156,135.0,7.969,0.0
M6,62095,-15.88135,53.07482,2019-11-30T18:00:00Z,1022.31,43.0,13.206,18.671,3.594,7.383,NaN,4.688,10.801,NaN,11.738,NaN,82.813,59.766,150.469,9.492,0.0
M2,62091,-5.4302,53.4836,2019-11-30T19:00:00Z,1021.484,94.0,12.239,15.939,NaN,NaN,NaN,NaN,8.457,NaN,12.168,NaN,76.953,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T19:00:00Z,1015.283,58.0,20.777,26.043,NaN,NaN,NaN,NaN,10.557,NaN,10.918,NaN,90.234,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T19:00:00Z,1023.242,81.0,8.112,10.246,NaN,NaN,NaN,NaN,8.652,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T19:00:00Z,1017.188,102.0,23.718,30.739,3.281,5.977,103.0,4.688,10.02,NaN,11.748,NaN,78.906,35.156,104.063,7.5,0.0
M6,62095,-15.88135,53.07482,2019-11-30T19:00:00Z,1023.043,42.0,13.434,20.948,3.438,7.383,NaN,4.531,10.947,NaN,11.777,NaN,83.301,50.273,147.656,9.258,0.0
M2,62091,-5.4302,53.4836,2019-11-30T20:00:00Z,1022.314,103.0,10.389,13.662,NaN,NaN,NaN,NaN,8.604,NaN,12.168,NaN,72.266,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T20:00:00Z,1016.943,50.0,18.216,27.893,NaN,NaN,NaN,NaN,10.459,NaN,10.918,NaN,89.844,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T20:00:00Z,1023.877,93.0,7.542,10.104,NaN,NaN,NaN,NaN,8.652,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T20:00:00Z,1017.786,108.0,23.149,29.6,3.281,6.094,111.0,6.094,9.824,NaN,11.748,NaN,78.125,32.344,137.813,8.438,0.0
M6,62095,-15.88135,53.07482,2019-11-30T20:00:00Z,1023.873,50.0,13.662,19.354,3.281,7.148,NaN,4.688,10.898,NaN,11.738,NaN,81.348,55.898,122.344,9.609,0.0
M2,62091,-5.4302,53.4836,2019-11-30T21:00:00Z,1022.607,109.0,10.246,13.377,1.289,4.453,89.0,1.758,8.359,NaN,12.109,NaN,71.094,30.938,74.531,5.156,0.0
M3,62092,-10.548261,51.215956,2019-11-30T21:00:00Z,1018.213,45.0,17.789,23.623,3.281,6.445,97.0,4.57,10.459,NaN,10.918,NaN,88.281,36.563,97.031,9.023,0.0
M4,62093,-9.999136,54.999967,2019-11-30T21:00:00Z,1024.414,52.0,3.415,5.977,1.406,5.742,23.0,1.875,8.701,NaN,10.82,NaN,NaN,52.031,343.125,10.664,0.0
M5,62094,-6.704336,51.690425,2019-11-30T21:00:00Z,1018.921,99.0,19.544,25.236,2.969,5.977,107.0,3.984,9.482,NaN,11.689,NaN,80.078,32.344,120.938,8.086,0.0
M6,62095,-15.88135,53.07482,2019-11-30T21:00:00Z,1024.801,49.0,12.751,19.809,3.281,7.031,NaN,4.531,10.85,NaN,11.602,NaN,80.176,52.734,136.406,9.258,0.0
M2,62091,-5.4302,53.4836,2019-11-30T22:00:00Z,1022.949,121.0,6.831,11.669,NaN,NaN,NaN,NaN,8.701,NaN,12.109,NaN,77.734,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T22:00:00Z,1019.336,58.0,18.5,24.193,NaN,NaN,NaN,NaN,10.361,NaN,10.918,NaN,85.938,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T22:00:00Z,1024.902,30.0,3.7,6.119,NaN,NaN,NaN,NaN,8.75,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T22:00:00Z,1019.8,92.0,19.544,23.718,2.969,5.859,111.0,4.453,9.092,NaN,11.689,NaN,80.859,37.969,120.938,7.969,0.0
M6,62095,-15.88135,53.07482,2019-11-30T22:00:00Z,1025.484,50.0,14.003,19.809,3.359,7.148,NaN,4.688,10.898,NaN,11.543,NaN,79.688,51.68,135.0,8.789,0.0
M2,62091,-5.4302,53.4836,2019-11-30T23:00:00Z,1023.291,137.0,10.673,13.235,NaN,NaN,NaN,NaN,8.848,NaN,12.109,NaN,70.703,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-11-30T23:00:00Z,1020.068,49.0,16.366,22.485,NaN,NaN,NaN,NaN,10.264,NaN,10.918,NaN,85.156,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-11-30T23:00:00Z,1025.244,27.0,5.265,7.685,NaN,NaN,NaN,NaN,8.799,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-11-30T23:00:00Z,1020.435,93.0,17.077,21.441,2.656,5.625,107.0,3.516,8.652,NaN,11.631,NaN,79.297,37.969,115.313,7.734,0.0
M6,62095,-15.88135,53.07482,2019-11-30T23:00:00Z,1026.021,36.0,12.523,17.533,3.203,7.031,NaN,4.688,10.996,NaN,11.641,NaN,76.27,62.227,115.313,9.375,0.0
M2,62091,-5.4302,53.4836,2019-12-01T00:00:00Z,1023.193,143.0,11.527,15.227,1.055,3.984,127.0,1.289,8.799,NaN,12.051,NaN,71.484,43.594,144.844,4.453,0.0
M3,62092,-10.548261,51.215956,2019-12-01T00:00:00Z,1020.801,60.0,16.508,22.2,3.281,6.563,113.0,4.219,10.02,NaN,10.918,NaN,84.375,37.969,113.906,9.023,0.0
M4,62093,-9.999136,54.999967,2019-12-01T00:00:00Z,1025.488,22.0,6.831,10.246,1.641,6.914,3.0,2.109,8.75,NaN,10.82,NaN,NaN,45.0,351.563,10.195,0.0
M5,62094,-6.704336,51.690425,2019-12-01T00:00:00Z,1021.155,73.0,14.8,19.164,2.656,5.859,114.0,3.516,8.408,NaN,11.631,NaN,79.297,32.344,153.281,8.203,0.0
M6,62095,-15.88135,53.07482,2019-12-01T00:00:00Z,1026.656,41.0,10.132,16.736,2.891,6.797,NaN,4.219,10.898,NaN,11.621,NaN,74.609,66.797,54.844,9.492,0.0
M2,62091,-5.4302,53.4836,2019-12-01T01:00:00Z,1023.438,146.0,9.677,12.381,NaN,NaN,NaN,NaN,8.652,NaN,12.363,NaN,69.531,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T01:00:00Z,1021.68,59.0,16.366,20.92,NaN,NaN,NaN,NaN,9.922,NaN,10.859,NaN,83.594,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T01:00:00Z,1025.928,15.0,8.112,11.242,NaN,NaN,NaN,NaN,8.799,NaN,10.781,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T01:00:00Z,1021.436,61.0,15.749,19.923,2.344,5.625,111.0,3.75,8.359,NaN,11.602,NaN,75.781,28.125,120.938,7.617,0.0
M6,62095,-15.88135,53.07482,2019-12-01T01:00:00Z,1027.828,31.0,11.271,16.394,2.891,7.031,NaN,4.063,10.801,NaN,11.621,NaN,70.117,63.984,127.969,9.492,0.0
M3,62092,-10.548261,51.215956,2019-12-01T02:00:00Z,1022.07,64.0,14.231,19.496,NaN,NaN,NaN,NaN,9.824,NaN,10.879,NaN,83.203,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T02:00:00Z,1026.514,9.0,14.943,18.073,NaN,NaN,NaN,NaN,8.457,NaN,10.781,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T02:00:00Z,1021.484,66.0,15.939,21.062,2.188,5.625,108.0,3.281,8.457,NaN,11.572,NaN,73.047,25.313,105.469,7.148,0.0
M6,62095,-15.88135,53.07482,2019-12-01T02:00:00Z,1028.17,20.0,12.409,17.533,2.734,6.914,NaN,3.594,10.654,NaN,11.523,NaN,72.559,48.516,105.469,9.492,0.0
M2,62091,-5.4302,53.4836,2019-12-01T02:00:00Z,1023.828,118.0,4.696,7.542,NaN,NaN,NaN,NaN,8.555,NaN,12.324,NaN,68.75,NaN,NaN,NaN,0.0
M2,62091,-5.4302,53.4836,2019-12-01T03:00:00Z,1024.268,90.0,5.123,7.685,1.055,4.57,107.0,1.523,8.506,NaN,12.324,NaN,66.797,30.938,61.875,5.625,0.0
